_id,MISSION,MISSION STATEMENT,GOAL,GOAL STATEMENT,ACTION,ACTION STATEMENT,PROGRAMME,REPORT SUMMARY,Action Formal Stakeholder,Formal Stakeholder,Action Category,Report Category,Action Labels,Report Labels,Insert Datetime
6849979e9b5e602eb0072e92,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,National ‘Agriculture and Climate Change: Science in Action’ Conference,Actively involved in climate-related research and funding initiatives.,Environmental Protection Agency,University College Dublin,State Agencies ,Research And Regulatory,State Agencies  001,Research and Regulatory 092,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072e93,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Ireland – New Zealand Joint Research Initiative,Actively involved in climate-related research and funding initiatives.,Environmental Protection Agency,University College Dublin,State Agencies ,Research And Regulatory,State Agencies  001,Research and Regulatory 092,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072e94,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Agricultural Innovation Mission for Climate (AIM4C) Summit,Trinity College Dublin is actively involved in climate and agriculture research projects funded under the Ireland – New Zealand Joint Research Initiative.,Environmental Protection Agency,Trinity College Dublin,State Agencies ,Research And Regulatory,State Agencies  001,Research and Regulatory 089,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072e95,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,National ‘Agriculture and Climate Change: Science in Action’ Conference,Trinity College Dublin is actively involved in climate and agriculture research projects funded under the Ireland – New Zealand Joint Research Initiative.,Environmental Protection Agency,Trinity College Dublin,State Agencies ,Research And Regulatory,State Agencies  001,Research and Regulatory 089,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072e96,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Ireland – New Zealand Joint Research Initiative,Trinity College Dublin is actively involved in climate and agriculture research projects funded under the Ireland – New Zealand Joint Research Initiative.,Environmental Protection Agency,Trinity College Dublin,State Agencies ,Research And Regulatory,State Agencies  001,Research and Regulatory 089,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072e97,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Agricultural Innovation Mission for Climate (AIM4C) Summit,Dublin City University is actively involved in climate and agriculture research projects funded under the Ireland – New Zealand Joint Research Initiative.,Environmental Protection Agency,Dublin City University,State Agencies ,Research And Regulatory,State Agencies  001,Research and Regulatory 028,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072e98,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,National ‘Agriculture and Climate Change: Science in Action’ Conference,Dublin City University is actively involved in climate and agriculture research projects funded under the Ireland – New Zealand Joint Research Initiative.,Environmental Protection Agency,Dublin City University,State Agencies ,Research And Regulatory,State Agencies  001,Research and Regulatory 028,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072e99,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Ireland – New Zealand Joint Research Initiative,Dublin City University is actively involved in climate and agriculture research projects funded under the Ireland – New Zealand Joint Research Initiative.,Environmental Protection Agency,Dublin City University,State Agencies ,Research And Regulatory,State Agencies  001,Research and Regulatory 028,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072e9a,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Agricultural Innovation Mission for Climate (AIM4C) Summit,Actively involved in research projects under the Ireland – New Zealand Joint Research Initiative.,Environmental Protection Agency,Irish Cattle Breeding Federation,State Agencies ,Research And Regulatory,State Agencies  001,Research and Regulatory 050,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072e9b,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,National ‘Agriculture and Climate Change: Science in Action’ Conference,Actively involved in research projects under the Ireland – New Zealand Joint Research Initiative.,Environmental Protection Agency,Irish Cattle Breeding Federation,State Agencies ,Research And Regulatory,State Agencies  001,Research and Regulatory 050,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072e9c,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Ireland – New Zealand Joint Research Initiative,Actively involved in research projects under the Ireland – New Zealand Joint Research Initiative.,Environmental Protection Agency,Irish Cattle Breeding Federation,State Agencies ,Research And Regulatory,State Agencies  001,Research and Regulatory 050,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072e9d,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Agricultural Innovation Mission for Climate (AIM4C) Summit,No relevant context found.,Environmental Protection Agency,Environmental Protection Agency,State Agencies ,State Agencies ,State Agencies  001,State Agencies  001,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072e9e,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,National ‘Agriculture and Climate Change: Science in Action’ Conference,No relevant context found.,Environmental Protection Agency,Environmental Protection Agency,State Agencies ,State Agencies ,State Agencies  001,State Agencies  001,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072e9f,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Ireland – New Zealand Joint Research Initiative,No relevant context found.,Environmental Protection Agency,Environmental Protection Agency,State Agencies ,State Agencies ,State Agencies  001,State Agencies  001,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072ea0,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Agricultural Innovation Mission for Climate (AIM4C) Summit,Actively involved in promoting climate-smart agriculture and food systems innovation through the AIM4C initiative.,Food For Health Ireland,Agricultural Innovation Mission For Climate,Research And Regulatory,Research And Regulatory,Research and Regulatory 035,Research and Regulatory 006,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072ea1,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,National ‘Agriculture and Climate Change: Science in Action’ Conference,Actively involved in promoting climate-smart agriculture and food systems innovation through the AIM4C initiative.,Food For Health Ireland,Agricultural Innovation Mission For Climate,Research And Regulatory,Research And Regulatory,Research and Regulatory 035,Research and Regulatory 006,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072ea2,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Ireland – New Zealand Joint Research Initiative,Actively involved in promoting climate-smart agriculture and food systems innovation through the AIM4C initiative.,Food For Health Ireland,Agricultural Innovation Mission For Climate,Research And Regulatory,Research And Regulatory,Research and Regulatory 035,Research and Regulatory 006,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072ea3,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Agricultural Innovation Mission for Climate (AIM4C) Summit,Actively involved in the Agricultural Innovation Mission for Climate (AIM4C) as a joint initiative partner.,Food For Health Ireland,United States Agency For International Development,Research And Regulatory,International Organisation,Research and Regulatory 035,International organisation 023,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072ea4,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,National ‘Agriculture and Climate Change: Science in Action’ Conference,Actively involved in the Agricultural Innovation Mission for Climate (AIM4C) as a joint initiative partner.,Food For Health Ireland,United States Agency For International Development,Research And Regulatory,International Organisation,Research and Regulatory 035,International organisation 023,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072ea5,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Ireland – New Zealand Joint Research Initiative,Actively involved in the Agricultural Innovation Mission for Climate (AIM4C) as a joint initiative partner.,Food For Health Ireland,United States Agency For International Development,Research And Regulatory,International Organisation,Research and Regulatory 035,International organisation 023,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072ea6,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Agricultural Innovation Mission for Climate (AIM4C) Summit,Actively involved as a joint initiative partner in the Agricultural Innovation Mission for Climate (AIM4C).,Food For Health Ireland,United Arab Emirates,Research And Regulatory,International Organisation,Research and Regulatory 035,International organisation 018,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072ea7,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,National ‘Agriculture and Climate Change: Science in Action’ Conference,Actively involved as a joint initiative partner in the Agricultural Innovation Mission for Climate (AIM4C).,Food For Health Ireland,United Arab Emirates,Research And Regulatory,International Organisation,Research and Regulatory 035,International organisation 018,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072ea8,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Ireland – New Zealand Joint Research Initiative,Actively involved as a joint initiative partner in the Agricultural Innovation Mission for Climate (AIM4C).,Food For Health Ireland,United Arab Emirates,Research And Regulatory,International Organisation,Research and Regulatory 035,International organisation 018,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072ea9,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Agricultural Innovation Mission for Climate (AIM4C) Summit,Sustainable Food Systems Ireland is actively involved in supporting food technology and quality standards through a partnership with Irish Government agencies.,Food For Health Ireland,Sustainable Food Systems Ireland,Research And Regulatory,Research And Regulatory,Research and Regulatory 035,Research and Regulatory 085,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072eaa,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,National ‘Agriculture and Climate Change: Science in Action’ Conference,Sustainable Food Systems Ireland is actively involved in supporting food technology and quality standards through a partnership with Irish Government agencies.,Food For Health Ireland,Sustainable Food Systems Ireland,Research And Regulatory,Research And Regulatory,Research and Regulatory 035,Research and Regulatory 085,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072eab,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Ireland – New Zealand Joint Research Initiative,Sustainable Food Systems Ireland is actively involved in supporting food technology and quality standards through a partnership with Irish Government agencies.,Food For Health Ireland,Sustainable Food Systems Ireland,Research And Regulatory,Research And Regulatory,Research and Regulatory 035,Research and Regulatory 085,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072eac,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Agricultural Innovation Mission for Climate (AIM4C) Summit,Actively involved in funding and supporting research initiatives to reduce greenhouse gas emissions through the Ireland – New Zealand Joint Research Initiative.,Food For Health Ireland,Ireland – New Zealand Joint Research Initiative,Research And Regulatory,Research And Regulatory,Research and Regulatory 035,Research and Regulatory 049,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072ead,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,National ‘Agriculture and Climate Change: Science in Action’ Conference,Actively involved in funding and supporting research initiatives to reduce greenhouse gas emissions through the Ireland – New Zealand Joint Research Initiative.,Food For Health Ireland,Ireland – New Zealand Joint Research Initiative,Research And Regulatory,Research And Regulatory,Research and Regulatory 035,Research and Regulatory 049,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072eae,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Ireland – New Zealand Joint Research Initiative,Actively involved in funding and supporting research initiatives to reduce greenhouse gas emissions through the Ireland – New Zealand Joint Research Initiative.,Food For Health Ireland,Ireland – New Zealand Joint Research Initiative,Research And Regulatory,Research And Regulatory,Research and Regulatory 035,Research and Regulatory 049,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072eaf,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Agricultural Innovation Mission for Climate (AIM4C) Summit,Actively involved in funding and supporting research initiatives aimed at reducing greenhouse gas emissions through the Ireland – New Zealand Joint Research Initiative.,Food For Health Ireland,New Zealand’S Ministry For Primary Industries,Research And Regulatory,International Organisation,Research and Regulatory 035,International organisation 016,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072eb0,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,National ‘Agriculture and Climate Change: Science in Action’ Conference,Actively involved in funding and supporting research initiatives aimed at reducing greenhouse gas emissions through the Ireland – New Zealand Joint Research Initiative.,Food For Health Ireland,New Zealand’S Ministry For Primary Industries,Research And Regulatory,International Organisation,Research and Regulatory 035,International organisation 016,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072eb1,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Ireland – New Zealand Joint Research Initiative,Actively involved in funding and supporting research initiatives aimed at reducing greenhouse gas emissions through the Ireland – New Zealand Joint Research Initiative.,Food For Health Ireland,New Zealand’S Ministry For Primary Industries,Research And Regulatory,International Organisation,Research and Regulatory 035,International organisation 016,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072eb2,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Agricultural Innovation Mission for Climate (AIM4C) Summit,Teagasc is actively involved in climate and agriculture research projects under the Ireland – New Zealand Joint Research Initiative.,Food For Health Ireland,Teagasc The Agriculture And Food Development Authority,Research And Regulatory,Semi-State Agency,Research and Regulatory 035,Semi-state agency 012,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072eb3,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,National ‘Agriculture and Climate Change: Science in Action’ Conference,Teagasc is actively involved in climate and agriculture research projects under the Ireland – New Zealand Joint Research Initiative.,Food For Health Ireland,Teagasc The Agriculture And Food Development Authority,Research And Regulatory,Semi-State Agency,Research and Regulatory 035,Semi-state agency 012,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072eb4,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Ireland – New Zealand Joint Research Initiative,Teagasc is actively involved in climate and agriculture research projects under the Ireland – New Zealand Joint Research Initiative.,Food For Health Ireland,Teagasc The Agriculture And Food Development Authority,Research And Regulatory,Semi-State Agency,Research and Regulatory 035,Semi-state agency 012,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072eb5,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Agricultural Innovation Mission for Climate (AIM4C) Summit,University College Cork is actively involved in climate and agriculture research projects under the Ireland – New Zealand Joint Research Initiative.,Food For Health Ireland,University College Cork,Research And Regulatory,Research And Regulatory,Research and Regulatory 035,Research and Regulatory 091,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072eb6,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,National ‘Agriculture and Climate Change: Science in Action’ Conference,University College Cork is actively involved in climate and agriculture research projects under the Ireland – New Zealand Joint Research Initiative.,Food For Health Ireland,University College Cork,Research And Regulatory,Research And Regulatory,Research and Regulatory 035,Research and Regulatory 091,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072eb7,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Ireland – New Zealand Joint Research Initiative,University College Cork is actively involved in climate and agriculture research projects under the Ireland – New Zealand Joint Research Initiative.,Food For Health Ireland,University College Cork,Research And Regulatory,Research And Regulatory,Research and Regulatory 035,Research and Regulatory 091,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072eb8,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Agricultural Innovation Mission for Climate (AIM4C) Summit,Actively involved in climate and agriculture research projects under the Ireland – New Zealand Joint Research Initiative.,Food For Health Ireland,University College Dublin,Research And Regulatory,Research And Regulatory,Research and Regulatory 035,Research and Regulatory 092,2025-06-11T15:50:06.111Z
