_id,MISSION,MISSION STATEMENT,GOAL,GOAL STATEMENT,ACTION,ACTION STATEMENT,Stakeholder,Category,Labels,norm,topic,source,Insert Datetime
685d9f1857f9330c86277b1a,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 5,Enhance the Environmental Sustainability of the Seafood Sector,MISSION 1 GOAL 5 ACTION 4,It will be essential to maintain a level  playing field between the EU and UK  on issues such as the landing obligation  and technical conservation measures  to ensure the long-term conservation  of fish stocks and protect the ongoing  sustainability of the Irish fleet.,Exclusive economic zone of the United Kingdom,International organisation,International organisation 012,internationalorganisation012,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b1b,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 5,Enhance the Environmental Sustainability of the Seafood Sector,MISSION 1 GOAL 5 ACTION 8,Seafood Sustainability Programmes  should be further developed to provide  independent evidence to customers of  good practice.,Bord Iascaigh Mhara,Semi-State Agency,Semi-State Agency 002,semistateagency002,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b1c,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 5,Enhance the Environmental Sustainability of the Seafood Sector,MISSION 1 GOAL 5 ACTION 8,Seafood Sustainability Programmes  should be further developed to provide  independent evidence to customers of  good practice.,Fishery Improvement Projects,Inputs,Inputs 012,inputs012,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b1d,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 5,Enhance the Environmental Sustainability of the Seafood Sector,MISSION 1 GOAL 5 ACTION 8,Seafood Sustainability Programmes  should be further developed to provide  independent evidence to customers of  good practice.,Origin Green,"Branding, Marketing and Distribution","Branding, Marketing and Distribution 005","branding,marketinganddistribution005",live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b1e,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 6,"Embed the Agri-Food Sector in the Circular, Regenerative Bioeconomy",MISSION 1 GOAL 6 ACTION 7,"Research the extent of food loss at the  production (primary) stage in an Irish  context, and develop innovative ways  of reducing it.",Environmental Protection Agency,State Agencies ,State Agencies  001,stateagencies001,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b1f,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 6,"Embed the Agri-Food Sector in the Circular, Regenerative Bioeconomy",MISSION 1 GOAL 6 ACTION 7,"Research the extent of food loss at the  production (primary) stage in an Irish  context, and develop innovative ways  of reducing it.",Primary Producers,Producers,Producers 032,producers032,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b20,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 6,"Embed the Agri-Food Sector in the Circular, Regenerative Bioeconomy",MISSION 1 GOAL 6 ACTION 7,"Research the extent of food loss at the  production (primary) stage in an Irish  context, and develop innovative ways  of reducing it.",Processors,Processors,Processors 011,processors011,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b21,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 6,"Embed the Agri-Food Sector in the Circular, Regenerative Bioeconomy",MISSION 1 GOAL 6 ACTION 7,"Research the extent of food loss at the  production (primary) stage in an Irish  context, and develop innovative ways  of reducing it.",Households,Civil Society,Civil Society 007,civilsociety007,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b22,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 6,"Embed the Agri-Food Sector in the Circular, Regenerative Bioeconomy",MISSION 1 GOAL 6 ACTION 7,"Research the extent of food loss at the  production (primary) stage in an Irish  context, and develop innovative ways  of reducing it.",Commercial Sector,Sales and Retail,Sales and Retail 002,salesandretail002,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b23,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 4,Develop closer links to AKIS.,Bord Bia The Irish Food Board,"Branding, Marketing and Distribution","Branding, Marketing and Distribution 001","branding,marketinganddistribution001",live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b24,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 4,Develop closer links to AKIS.,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,semistateagency012,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b25,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 4,Develop closer links to AKIS.,Farmers,Producers,Producers 008,producers008,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b26,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 4,Develop closer links to AKIS.,Private Agricultural Advisory and Extension Services,Inputs,Inputs 020,inputs020,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b27,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 4,Develop closer links to AKIS.,SignPost Farm Programme,Semi-state agency,Semi-state agency 010,semistateagency010,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b28,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 5,Further explore the health and  sustainability benefits of grass-based  food.,Bord Bia The Irish Food Board,"Branding, Marketing and Distribution","Branding, Marketing and Distribution 001","branding,marketinganddistribution001",live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b29,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 5,Further explore the health and  sustainability benefits of grass-based  food.,Academia and Research Organisations,Research and Regulatory,Research and Regulatory 100,researchandregulatory100,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b2a,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 6,Encourage companies and farmers that  are not already signed up to Origin  Green to urgently get on board.,EU Farm to Fork Strategy,International organisation,International organisation 002,internationalorganisation002,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b2b,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 6,Encourage companies and farmers that  are not already signed up to Origin  Green to urgently get on board.,Agri-food Businesses,Processors,Processors 002,processors002,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b2c,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 6,Encourage companies and farmers that  are not already signed up to Origin  Green to urgently get on board.,Origin Green,"Branding, Marketing and Distribution","Branding, Marketing and Distribution 005","branding,marketinganddistribution005",live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b2d,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 6,Encourage companies and farmers that  are not already signed up to Origin  Green to urgently get on board.,Farmers,Producers,Producers 008,producers008,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b2e,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 7,"Communicate credible, market relevant  environmental and social sustainability  credentials to trade customers and  consumers in both national and  international markets.",Bord Bia The Irish Food Board,"Branding, Marketing and Distribution","Branding, Marketing and Distribution 001","branding,marketinganddistribution001",live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b2f,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 7,"Communicate credible, market relevant  environmental and social sustainability  credentials to trade customers and  consumers in both national and  international markets.",Origin Green Member Companies,"Branding, Marketing and Distribution","Branding, Marketing and Distribution 008","branding,marketinganddistribution008",live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b30,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 8,"Establish thought leadership and  market insight platforms to contribute  to, and better understand, evolving  food sustainability developments in the  marketplace.",Origin Green,"Branding, Marketing and Distribution","Branding, Marketing and Distribution 005","branding,marketinganddistribution005",live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b31,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 8,"Establish thought leadership and  market insight platforms to contribute  to, and better understand, evolving  food sustainability developments in the  marketplace.",Intergovernmental Organisations,International organisation,International organisation 014,internationalorganisation014,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b32,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 8,"Establish thought leadership and  market insight platforms to contribute  to, and better understand, evolving  food sustainability developments in the  marketplace.",Agricultural Experts,Research and Regulatory,Research and Regulatory 083,researchandregulatory083,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b33,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 8,"Establish thought leadership and  market insight platforms to contribute  to, and better understand, evolving  food sustainability developments in the  marketplace.",Non-Governmental Organizations,NGO,NGO 022,ngo022,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b34,MISSION 2,Viable & Resilient  Primary Producers  with Enhanced  Wellbeing,MISSION 2 GOAL 1,Improve the Competitiveness and Productivity of Primary Producers,MISSION 2 GOAL 1 ACTION 8,"Continue the move to higher-quality,  value-added dairy produce, positioning  Irish dairy as a premium grass-fed  product with strong environmental  credentials.",Primary Producers,Producers,Producers 032,producers032,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b35,MISSION 2,Viable & Resilient  Primary Producers  with Enhanced  Wellbeing,MISSION 2 GOAL 1,Improve the Competitiveness and Productivity of Primary Producers,MISSION 2 GOAL 1 ACTION 10,Continue to work in collaboration  across the sector.,Dairy Forum,Trade Association,Trade Association 004,tradeassociation004,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b36,MISSION 2,Viable & Resilient  Primary Producers  with Enhanced  Wellbeing,MISSION 2 GOAL 1,Improve the Competitiveness and Productivity of Primary Producers,MISSION 2 GOAL 1 ACTION 10,Continue to work in collaboration  across the sector.,Dairy Sustainability Ireland,Trade Association,Trade Association 006,tradeassociation006,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b37,MISSION 2,Viable & Resilient  Primary Producers  with Enhanced  Wellbeing,MISSION 2 GOAL 1,Improve the Competitiveness and Productivity of Primary Producers,MISSION 2 GOAL 1 ACTION 12,"Promote Irish Grass-Fed beef and lamb  as premium products, nationally and  internationally.",Farmers,Producers,Producers 008,producers008,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b38,MISSION 2,Viable & Resilient  Primary Producers  with Enhanced  Wellbeing,MISSION 2 GOAL 1,Improve the Competitiveness and Productivity of Primary Producers,MISSION 2 GOAL 1 ACTION 12,"Promote Irish Grass-Fed beef and lamb  as premium products, nationally and  internationally.",Beef and Lamb Quality Assurance Scheme,Research and Regulatory,Research and Regulatory 015,researchandregulatory015,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b39,MISSION 2,Viable & Resilient  Primary Producers  with Enhanced  Wellbeing,MISSION 2 GOAL 1,Improve the Competitiveness and Productivity of Primary Producers,MISSION 2 GOAL 1 ACTION 13,Develop and support dairy calf-to-beef  systems.,Beef Farmers,Producers,Producers 003,producers003,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b3a,MISSION 2,Viable & Resilient  Primary Producers  with Enhanced  Wellbeing,MISSION 2 GOAL 1,Improve the Competitiveness and Productivity of Primary Producers,MISSION 2 GOAL 1 ACTION 19,Continue to work in collaboration  across the sector.,Dairy Forum,Trade Association,Trade Association 004,tradeassociation004,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b3b,MISSION 2,Viable & Resilient  Primary Producers  with Enhanced  Wellbeing,MISSION 2 GOAL 1,Improve the Competitiveness and Productivity of Primary Producers,MISSION 2 GOAL 1 ACTION 19,Continue to work in collaboration  across the sector.,Dairy Sustainability Ireland,Trade Association,Trade Association 006,tradeassociation006,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b3c,MISSION 2,Viable & Resilient  Primary Producers  with Enhanced  Wellbeing,MISSION 2 GOAL 1,Improve the Competitiveness and Productivity of Primary Producers,MISSION 2 GOAL 1 ACTION 34,"The Minister for Agriculture, Food and  the Marine has set up a Seafood Sector  Taskforce involving seafood industry  representatives and other stakeholders  to provide recommendations on the  appropriate measures that will best  support the sector and the local coastal  communities.",European Union,International organisation,International organisation 008,internationalorganisation008,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b3d,MISSION 2,Viable & Resilient  Primary Producers  with Enhanced  Wellbeing,MISSION 2 GOAL 1,Improve the Competitiveness and Productivity of Primary Producers,MISSION 2 GOAL 1 ACTION 34,"The Minister for Agriculture, Food and  the Marine has set up a Seafood Sector  Taskforce involving seafood industry  representatives and other stakeholders  to provide recommendations on the  appropriate measures that will best  support the sector and the local coastal  communities.",Irish Fishing industry,Inputs,Inputs 016,inputs016,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b3e,MISSION 2,Viable & Resilient  Primary Producers  with Enhanced  Wellbeing,MISSION 2 GOAL 1,Improve the Competitiveness and Productivity of Primary Producers,MISSION 2 GOAL 1 ACTION 34,"The Minister for Agriculture, Food and  the Marine has set up a Seafood Sector  Taskforce involving seafood industry  representatives and other stakeholders  to provide recommendations on the  appropriate measures that will best  support the sector and the local coastal  communities.",Coastal Communities,Civil Society,Civil Society 004,civilsociety004,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b3f,MISSION 2,Viable & Resilient  Primary Producers  with Enhanced  Wellbeing,MISSION 2 GOAL 1,Improve the Competitiveness and Productivity of Primary Producers,MISSION 2 GOAL 1 ACTION 35,"The Seafood sector will continue  on a path of sustainable economic  and environmental development by  carefully managing the utilisation of  sea-fisheries and aquaculture, including:    •	 Expand and invest in fishing operations and gear  technology to develop the industry and improve  productivity.",Irish National Inshore Fisheries Forum,Trade Association,Trade Association 014,tradeassociation014,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b40,MISSION 2,Viable & Resilient  Primary Producers  with Enhanced  Wellbeing,MISSION 2 GOAL 1,Improve the Competitiveness and Productivity of Primary Producers,MISSION 2 GOAL 1 ACTION 35,"The Seafood sector will continue  on a path of sustainable economic  and environmental development by  carefully managing the utilisation of  sea-fisheries and aquaculture, including:    •	 Expand and invest in fishing operations and gear  technology to develop the industry and improve  productivity.",Aquaculture Sector,Inputs,Inputs 006,inputs006,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b41,MISSION 2,Viable & Resilient  Primary Producers  with Enhanced  Wellbeing,MISSION 2 GOAL 1,Improve the Competitiveness and Productivity of Primary Producers,MISSION 2 GOAL 1 ACTION 35,"The Seafood sector will continue  on a path of sustainable economic  and environmental development by  carefully managing the utilisation of  sea-fisheries and aquaculture, including:    •	 Expand and invest in fishing operations and gear  technology to develop the industry and improve  productivity.",Seafood Communities,Producers,Producers 024,producers024,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b42,MISSION 2,Viable & Resilient  Primary Producers  with Enhanced  Wellbeing,MISSION 2 GOAL 1,Improve the Competitiveness and Productivity of Primary Producers,MISSION 2 GOAL 1 ACTION 35,"The Seafood sector will continue  on a path of sustainable economic  and environmental development by  carefully managing the utilisation of  sea-fisheries and aquaculture, including:    •	 Expand and invest in fishing operations and gear  technology to develop the industry and improve  productivity.",Rural Coastal Communities,Civil Society,Civil Society 012,civilsociety012,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b43,MISSION 2,Viable & Resilient  Primary Producers  with Enhanced  Wellbeing,MISSION 2 GOAL 1,Improve the Competitiveness and Productivity of Primary Producers,MISSION 2 GOAL 1 ACTION 35,"The Seafood sector will continue  on a path of sustainable economic  and environmental development by  carefully managing the utilisation of  sea-fisheries and aquaculture, including:    •	 Expand and invest in fishing operations and gear  technology to develop the industry and improve  productivity.",Marine Spatial Plan,"Department of Environment, Climate and Communications","Department of Environment, Climate and Communications 008","departmentofenvironment,climateandcommunications008",live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b44,MISSION 2,Viable & Resilient  Primary Producers  with Enhanced  Wellbeing,MISSION 2 GOAL 1,Improve the Competitiveness and Productivity of Primary Producers,MISSION 2 GOAL 1 ACTION 35,"The Seafood sector will continue  on a path of sustainable economic  and environmental development by  carefully managing the utilisation of  sea-fisheries and aquaculture, including:    •	 Expand and invest in fishing operations and gear  technology to develop the industry and improve  productivity.",Primary Producers,Producers,Producers 032,producers032,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b45,MISSION 2,Viable & Resilient  Primary Producers  with Enhanced  Wellbeing,MISSION 2 GOAL 2,Improve the Creation and Equitable Distribution of Value,MISSION 2 GOAL 2 ACTION 2,Ireland will engage fully with the  Commission work and continue to  develop national initiatives on market  and price transparency.,Producers,Producers,Producers 022,producers022,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b46,MISSION 2,Viable & Resilient  Primary Producers  with Enhanced  Wellbeing,MISSION 2 GOAL 2,Improve the Creation and Equitable Distribution of Value,MISSION 2 GOAL 2 ACTION 2,Ireland will engage fully with the  Commission work and continue to  develop national initiatives on market  and price transparency.,Irish Farmers' Association,Trade Association,Trade Association 013,tradeassociation013,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b47,MISSION 2,Viable & Resilient  Primary Producers  with Enhanced  Wellbeing,MISSION 2 GOAL 2,Improve the Creation and Equitable Distribution of Value,MISSION 2 GOAL 2 ACTION 2,Ireland will engage fully with the  Commission work and continue to  develop national initiatives on market  and price transparency.,Fishery Producer Organisations,Producers,Producers 011,producers011,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b48,MISSION 2,Viable & Resilient  Primary Producers  with Enhanced  Wellbeing,MISSION 2 GOAL 2,Improve the Creation and Equitable Distribution of Value,MISSION 2 GOAL 2 ACTION 2,Ireland will engage fully with the  Commission work and continue to  develop national initiatives on market  and price transparency.,Aquaculture Producer Organisation,Trade Association,Trade Association 001,tradeassociation001,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b49,MISSION 2,Viable & Resilient  Primary Producers  with Enhanced  Wellbeing,MISSION 2 GOAL 2,Improve the Creation and Equitable Distribution of Value,MISSION 2 GOAL 2 ACTION 2,Ireland will engage fully with the  Commission work and continue to  develop national initiatives on market  and price transparency.,Common Fisheries Policy,European Union (EU),European Union (EU) 002,europeanunion(eu)002,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b4a,MISSION 2,Viable & Resilient  Primary Producers  with Enhanced  Wellbeing,MISSION 2 GOAL 2,Improve the Creation and Equitable Distribution of Value,MISSION 2 GOAL 2 ACTION 2,Ireland will engage fully with the  Commission work and continue to  develop national initiatives on market  and price transparency.,Common Agricultural Policy,European Union (EU),European Union (EU) 001,europeanunion(eu)001,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b4b,MISSION 2,Viable & Resilient  Primary Producers  with Enhanced  Wellbeing,MISSION 2 GOAL 2,Improve the Creation and Equitable Distribution of Value,MISSION 2 GOAL 2 ACTION 3,Support the establishment of co- operatives and Producer Organisations  across all sectors of farming and  enhance the role of the fishery producer  organisations co-operatives.,Bord Bia The Irish Food Board,"Branding, Marketing and Distribution","Branding, Marketing and Distribution 001","branding,marketinganddistribution001",live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b4c,MISSION 2,Viable & Resilient  Primary Producers  with Enhanced  Wellbeing,MISSION 2 GOAL 2,Improve the Creation and Equitable Distribution of Value,MISSION 2 GOAL 2 ACTION 3,Support the establishment of co- operatives and Producer Organisations  across all sectors of farming and  enhance the role of the fishery producer  organisations co-operatives.,Bord Iascaigh Mhara,Semi-State Agency,Semi-State Agency 002,semistateagency002,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b4d,MISSION 2,Viable & Resilient  Primary Producers  with Enhanced  Wellbeing,MISSION 2 GOAL 2,Improve the Creation and Equitable Distribution of Value,MISSION 2 GOAL 2 ACTION 3,Support the establishment of co- operatives and Producer Organisations  across all sectors of farming and  enhance the role of the fishery producer  organisations co-operatives.,Irish Farmers' Association,Trade Association,Trade Association 013,tradeassociation013,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b4e,MISSION 2,Viable & Resilient  Primary Producers  with Enhanced  Wellbeing,MISSION 2 GOAL 2,Improve the Creation and Equitable Distribution of Value,MISSION 2 GOAL 2 ACTION 3,Support the establishment of co- operatives and Producer Organisations  across all sectors of farming and  enhance the role of the fishery producer  organisations co-operatives.,Global Seafood Sustainability Initiative,Research and Regulatory,Research and Regulatory 042,researchandregulatory042,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b4f,MISSION 2,Viable & Resilient  Primary Producers  with Enhanced  Wellbeing,MISSION 2 GOAL 2,Improve the Creation and Equitable Distribution of Value,MISSION 2 GOAL 2 ACTION 5,"Quality assurance schemes will be  continuously reviewed and updated  to ensure they are in line with  enhanced expectations in areas such  as environmental performance, food  safety standards, the animal health and  welfare sustainability credentials of  seafood and market requirements.",Primary Producers,Producers,Producers 032,producers032,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b50,MISSION 2,Viable & Resilient  Primary Producers  with Enhanced  Wellbeing,MISSION 2 GOAL 2,Improve the Creation and Equitable Distribution of Value,MISSION 2 GOAL 2 ACTION 5,"Quality assurance schemes will be  continuously reviewed and updated  to ensure they are in line with  enhanced expectations in areas such  as environmental performance, food  safety standards, the animal health and  welfare sustainability credentials of  seafood and market requirements.",Fishing Industry,Producers,Producers 012,producers012,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b51,MISSION 2,Viable & Resilient  Primary Producers  with Enhanced  Wellbeing,MISSION 2 GOAL 2,Improve the Creation and Equitable Distribution of Value,MISSION 2 GOAL 2 ACTION 7,The fishing industry should explore  these arrangements to ascertain if  improvements in the first sale price can be  achieved for the different fleet segments.,Bord Bia The Irish Food Board,"Branding, Marketing and Distribution","Branding, Marketing and Distribution 001","branding,marketinganddistribution001",live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b52,MISSION 2,Viable & Resilient  Primary Producers  with Enhanced  Wellbeing,MISSION 2 GOAL 2,Improve the Creation and Equitable Distribution of Value,MISSION 2 GOAL 2 ACTION 7,The fishing industry should explore  these arrangements to ascertain if  improvements in the first sale price can be  achieved for the different fleet segments.,Bord Iascaigh Mhara,Semi-State Agency,Semi-State Agency 002,semistateagency002,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b53,MISSION 2,Viable & Resilient  Primary Producers  with Enhanced  Wellbeing,MISSION 2 GOAL 2,Improve the Creation and Equitable Distribution of Value,MISSION 2 GOAL 2 ACTION 7,The fishing industry should explore  these arrangements to ascertain if  improvements in the first sale price can be  achieved for the different fleet segments.,Global Seafood Sustainability Initiative,Research and Regulatory,Research and Regulatory 042,researchandregulatory042,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b54,MISSION 2,Viable & Resilient  Primary Producers  with Enhanced  Wellbeing,MISSION 2 GOAL 2,Improve the Creation and Equitable Distribution of Value,MISSION 2 GOAL 2 ACTION 9,"Continue the development of grass- fed certification and branding,  including building on research into the  nutritional and other benefits of grass- fed output.",Primary Producers,Producers,Producers 032,producers032,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b55,MISSION 2,Viable & Resilient  Primary Producers  with Enhanced  Wellbeing,MISSION 2 GOAL 3,Increase Primary Producer Diversification & Resilience,MISSION 2 GOAL 3 ACTION 1,"The recommendations in the “Review  of Organic Food Sector and Strategy  for its Development 2019-2025”  should continue to be implemented and  reviewed, including taking on board  the new EU Organic Action Plan and its  three axes of boosting consumption,  increasing production, and improving  the sustainability of the sector.",Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,semistateagency012,live,Food Vision Action,2025-06-26T20:27:20.614Z
