_id,Speaker,Topic Thoughts,Sentiment,Organization,Designation,Category,Labels,Insert Datetime
6849ec1628a615fc0c4cf206,Dr. Eimear Cotter,The speaker supports the development of a national environmental policy to address water quality issues and their connections to agriculture and sustainability.,Support,Sustainable Energy Authority of Ireland,Director of Low Carbon Technologies,Semi-state agency  011,"Semi-state agency  011, Director of Low Carbon Technologies",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf207,Dr. Eimear Cotter,The speaker supports addressing septic tank issues to improve water quality and advocates for a coherent national environmental policy.,Support,Sustainable Energy Authority of Ireland,Director of Low Carbon Technologies,Semi-state agency  011,"Semi-state agency  011, Director of Low Carbon Technologies",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf208,Dr. Eimear Cotter,"The speaker supports addressing septic tank issues to improve water quality and advocates for a coherent national environmental policy that connects various sectors, including agriculture.",Support,Sustainable Energy Authority of Ireland,Director of Low Carbon Technologies,Semi-state agency  011,"Semi-state agency  011, Director of Low Carbon Technologies",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf209,Dr. Eimear Cotter,The speaker supports the development of a national environmental policy to improve water quality and address issues related to agriculture and sustainability.,Support,Sustainable Energy Authority of Ireland,Director of Low Carbon Technologies,Semi-state agency  011,"Semi-state agency  011, Director of Low Carbon Technologies",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf20a,Dr. Eimear Cotter,"The speaker identifies agriculture as the most significant pressure on the water environment, impacting 1,000 water bodies.",Neutral,Sustainable Energy Authority of Ireland,Director of Low Carbon Technologies,Semi-state agency  011,"Semi-state agency  011, Director of Low Carbon Technologies",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf20b,Dr. Eimear Cotter,The speaker identifies agriculture as the most significant pressure impacting water bodies.,Neutral,Sustainable Energy Authority of Ireland,Director of Low Carbon Technologies,Semi-state agency  011,"Semi-state agency  011, Director of Low Carbon Technologies",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf20c,Dr. Eimear Cotter,"The speaker identifies agriculture as the most significant pressure on water bodies, impacting 1,000 of them.",Neutral,Sustainable Energy Authority of Ireland,Director of Low Carbon Technologies,Semi-state agency  011,"Semi-state agency  011, Director of Low Carbon Technologies",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf20d,Dr. Eimear Cotter,The speaker acknowledges that urban wastewater discharges are a significant pressure on water bodies and emphasizes the need for continued investment to reduce their impact.,Support,Sustainable Energy Authority of Ireland,Director of Low Carbon Technologies,Semi-state agency  011,"Semi-state agency  011, Director of Low Carbon Technologies",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf20e,Dr. Eimear Cotter,The speaker acknowledges significant issues with urban wastewater discharges impacting water bodies and emphasizes the need for continued investment and attention to water quality.,Support,Sustainable Energy Authority of Ireland,Director of Low Carbon Technologies,Semi-state agency  011,"Semi-state agency  011, Director of Low Carbon Technologies",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf20f,Dr. Eimear Cotter,The speaker acknowledges significant impacts on water bodies from urban wastewater discharges and emphasizes the need for continued investment and action.,Support,Sustainable Energy Authority of Ireland,Director of Low Carbon Technologies,Semi-state agency  011,"Semi-state agency  011, Director of Low Carbon Technologies",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf210,Dr. Eimear Cotter,"The speaker emphasizes the importance of understanding physical changes to water bodies and their impact on water quality, highlighting ongoing efforts to address these issues through management plans.",Support,Sustainable Energy Authority of Ireland,Director of Low Carbon Technologies,Semi-state agency  011,"Semi-state agency  011, Director of Low Carbon Technologies",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf211,Dr. Eimear Cotter,"The speaker emphasizes the importance of understanding physical changes to waters and their impact on water quality, highlighting ongoing efforts to address these issues through management plans.",Support,Sustainable Energy Authority of Ireland,Director of Low Carbon Technologies,Semi-state agency  011,"Semi-state agency  011, Director of Low Carbon Technologies",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf212,Dr. Eimear Cotter,"The speaker emphasizes the importance of understanding physical changes to water bodies and their impact on water quality, highlighting ongoing efforts to address these issues through a draft river basin management plan.",Support,Sustainable Energy Authority of Ireland,Director of Low Carbon Technologies,Semi-state agency  011,"Semi-state agency  011, Director of Low Carbon Technologies",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf213,Dr. Eimear Cotter,Improving water quality is essential for the health of aquatic ecosystems.,Support,Sustainable Energy Authority of Ireland,Director of Low Carbon Technologies,Semi-state agency  011,"Semi-state agency  011, Director of Low Carbon Technologies",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf214,Senator Timmy Dooley,The speaker expresses concern about potential restrictions on afforestation and its negative impact on river basins.,Oppose,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf215,Deputy Paul Murphy,"The speaker advocates for increased sanctions and meaningful penalties for water polluters, expressing concern over the lack of prosecutions for pollution incidents.",Support,People Before Profit Alliance,Deputy (TD),Political party 008,"Political party 008, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf216,Deputy Paul Murphy,The speaker advocates for increased sanctions and meaningful penalties for water polluters.,Support,People Before Profit Alliance,Deputy (TD),Political party 008,"Political party 008, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf217,Dr. Eimear Cotter,The speaker emphasizes the importance of effective implementation and enforcement of environmental legislation related to water quality.,Support,Sustainable Energy Authority of Ireland,Director of Low Carbon Technologies,Semi-state agency  011,"Semi-state agency  011, Director of Low Carbon Technologies",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf218,Dr. Eimear Cotter,The speaker believes that the new regulatory regime for water abstraction will positively reduce pressure on water bodies.,Support,Sustainable Energy Authority of Ireland,Director of Low Carbon Technologies,Semi-state agency  011,"Semi-state agency  011, Director of Low Carbon Technologies",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf219,Dr. Eimear Cotter,The speaker believes that the introduction of a new regulatory regime for water abstraction will positively reduce pressure on water bodies.,Support,Sustainable Energy Authority of Ireland,Director of Low Carbon Technologies,Semi-state agency  011,"Semi-state agency  011, Director of Low Carbon Technologies",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf21a,Dr. Jenny Deakin,The speaker emphasizes the importance of monitoring and assessing water quality to identify and address specific issues related to water bodies.,Support,Environmental Protection Agency,Manager of the Catchment Science and Management Unit,State Agencies  001,"State Agencies  001, Manager of the Catchment Science and Management Unit",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf21b,Dr. Jenny Deakin,The speaker emphasizes the importance of monitoring water quality and understanding the specific issues affecting individual water bodies.,Support,Environmental Protection Agency,Manager of the Catchment Science and Management Unit,State Agencies  001,"State Agencies  001, Manager of the Catchment Science and Management Unit",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf21c,Dr. Jenny Deakin,The speaker emphasizes the importance of monitoring water quality and identifying specific sources of pollution to inform targeted inspection plans.,Support,Environmental Protection Agency,Manager of the Catchment Science and Management Unit,State Agencies  001,"State Agencies  001, Manager of the Catchment Science and Management Unit",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf21d,Dr. Jenny Deakin,The speaker emphasizes the importance of monitoring water quality and identifying specific problems at the water-body scale.,Support,Environmental Protection Agency,Manager of the Catchment Science and Management Unit,State Agencies  001,"State Agencies  001, Manager of the Catchment Science and Management Unit",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf21e,Dr. Jenny Deakin,The speaker emphasizes the importance of monitoring and assessing water quality across numerous water bodies to identify and address specific issues.,Support,Environmental Protection Agency,Manager of the Catchment Science and Management Unit,State Agencies  001,"State Agencies  001, Manager of the Catchment Science and Management Unit",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf21f,Dr. Eimear Cotter,"The agricultural sector has expanded at the expense of the environment, particularly concerning greenhouse gas emissions.",Oppose,Sustainable Energy Authority of Ireland,Director of Low Carbon Technologies,Semi-state agency  011,"Semi-state agency  011, Director of Low Carbon Technologies",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf220,Dr. Eimear Cotter,"The nitrates action programme has not effectively improved water quality, and increased farm inspections and enforcement are necessary for its success.",Oppose,Sustainable Energy Authority of Ireland,Director of Low Carbon Technologies,Semi-state agency  011,"Semi-state agency  011, Director of Low Carbon Technologies",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf221,Dr. Eimear Cotter,"The current nitrates action programme has not effectively improved water quality, and stronger enforcement and inspections are needed.",Oppose,Sustainable Energy Authority of Ireland,Director of Low Carbon Technologies,Semi-state agency  011,"Semi-state agency  011, Director of Low Carbon Technologies",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf222,Dr. Eimear Cotter,"The current nitrates action programme has not effectively improved water quality, and increased farm inspections and enforcement are necessary for better implementation.",Oppose,Sustainable Energy Authority of Ireland,Director of Low Carbon Technologies,Semi-state agency  011,"Semi-state agency  011, Director of Low Carbon Technologies",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf223,Mr. Bill Callanan,The speaker supports interdepartmental collaboration for water management and quality improvement.,Support,"Department of Agriculture, Food and the Marine",Chief Inspector,"Department of Agriculture, Food and the Marine 004","Department of Agriculture, Food and the Marine 004, Chief Inspector",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf224,Mr. Bill Callanan,The speaker supports interdepartmental efforts to improve water quality through various funded programs.,Support,"Department of Agriculture, Food and the Marine",Chief Inspector,"Department of Agriculture, Food and the Marine 004","Department of Agriculture, Food and the Marine 004, Chief Inspector",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf225,Deputy Richard Bruton,The speaker expresses concern over the failure of previous water plans and questions whether the new plan will bring about a radical shift in coordination and enforcement.,Neutral,Fine Gael,Deputy (TD),Political Party 003,"Political Party 003, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf226,Mr. Colm Byrne,The speaker supports increased enforcement and compliance with the nitrates directive through local authorities.,Support,Dairy Sustainability Ireland,Project Manager,Trade Association 006,"Trade Association 006, Project Manager",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf227,Mr. Colm Byrne,The speaker supports increased enforcement and compliance with the nitrates directive through local authorities and targeted approaches.,Support,Dairy Sustainability Ireland,Project Manager,Trade Association 006,"Trade Association 006, Project Manager",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf228,Mr. Bill Callanan,The speaker emphasizes the importance of improving water quality as a condition for the derogation and ongoing initiatives to support this goal.,Support,"Department of Agriculture, Food and the Marine",Chief Inspector,"Department of Agriculture, Food and the Marine 004","Department of Agriculture, Food and the Marine 004, Chief Inspector",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf229,Mr. Bill Callanan,The speaker emphasizes the importance of improving water quality and acknowledges the conditions tied to the derogation.,Support,"Department of Agriculture, Food and the Marine",Chief Inspector,"Department of Agriculture, Food and the Marine 004","Department of Agriculture, Food and the Marine 004, Chief Inspector",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf22a,Deputy Jennifer Whitmore,The speaker supports exploring a voluntary reduction scheme in the dairy sector to address the impact of nitrates on emissions and biodiversity.,Support,Social Democrats,"Spokesperson on Climate Action, Communications Networks and Transport",Political Party 010,"Political Party 010, Spokesperson on Climate Action, Communications Networks and Transport",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf22b,Deputy Martin Kenny,The speaker expresses frustration over delays in community schemes and the impact on local residents.,Oppose,Sinn Féin,"Spokesperson on Justice and Equality, and Deputy for Sligo Leitrim",Political Party 009,"Political Party 009, Spokesperson on Justice and Equality, and Deputy for Sligo Leitrim",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf22c,Deputy Martin Kenny,The speaker expresses frustration over delays in community schemes and emphasizes the need for efficient solutions.,Oppose,Sinn Féin,"Spokesperson on Justice and Equality, and Deputy for Sligo Leitrim",Political Party 009,"Political Party 009, Spokesperson on Justice and Equality, and Deputy for Sligo Leitrim",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf22d,Deputy Martin Kenny,The speaker expresses concern about community frustrations regarding delays in schemes and the need for better support for local initiatives.,Neutral,Sinn Féin,"Spokesperson on Justice and Equality, and Deputy for Sligo Leitrim",Political Party 009,"Political Party 009, Spokesperson on Justice and Equality, and Deputy for Sligo Leitrim",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf22e,Mr. Colin Byrne,The speaker acknowledges the need for improved management and treatment of water run-off and highlights ongoing efforts to implement nature-based solutions.,Support,Teagasc The Agriculture and Food Development Authority,Research Officer in the Pig Development Department,Semi-state agency 012,"Semi-state agency 012, Research Officer in the Pig Development Department",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf22f,Mr. Colin Byrne,The speaker acknowledges the need for improved management and treatment of water run-off and emphasizes the importance of nature-based solutions.,Support,Teagasc The Agriculture and Food Development Authority,Research Officer in the Pig Development Department,Semi-state agency 012,"Semi-state agency 012, Research Officer in the Pig Development Department",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf230,Mr. Bill Callanan,The speaker supports the nitrates directive aimed at reducing water pollution from agriculture while acknowledging the need for derogations based on specific criteria.,Support,"Department of Agriculture, Food and the Marine",Chief Inspector,"Department of Agriculture, Food and the Marine 004","Department of Agriculture, Food and the Marine 004, Chief Inspector",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf231,Mr. Bill Callanan,The speaker supports the nitrates directive aimed at reducing water pollution from agriculture while emphasizing the need for justified derogations based on specific criteria.,Support,"Department of Agriculture, Food and the Marine",Chief Inspector,"Department of Agriculture, Food and the Marine 004","Department of Agriculture, Food and the Marine 004, Chief Inspector",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf232,Mr. Bill Callanan,The speaker supports the nitrates directive aimed at reducing water pollution from agriculture while allowing for derogations based on specific criteria.,Support,"Department of Agriculture, Food and the Marine",Chief Inspector,"Department of Agriculture, Food and the Marine 004","Department of Agriculture, Food and the Marine 004, Chief Inspector",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf233,Senator Tim Lombard,The speaker expresses concern about the future of the 250 kg N/ha derogation and its importance for certain areas in Ireland.,Neutral,Fine Gael,Senator,Political Party 003,"Political Party 003, Senator",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf234,Senator Tim Lombard,The speaker expresses concern about the future of the 250 kg N/ha derogation and its importance for certain areas in Ireland.,Neutral,Fine Gael,Senator,Political Party 003,"Political Party 003, Senator",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf235,Mr. Bill Callanan,"The speaker indicates that maintaining 250 kg N/ha is feasible in certain areas, contingent on the outcomes of the current NAP review and appropriate assessments.",Neutral,"Department of Agriculture, Food and the Marine",Chief Inspector,"Department of Agriculture, Food and the Marine 004","Department of Agriculture, Food and the Marine 004, Chief Inspector",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf236,Professor Frank ’Mara,The speaker emphasizes the need for regulatory certainty to effectively advise farmers on nitrogen efficiency measures.,Support,University College Dublin,Director of Research in the UCD School of Agriculture and Food Science,Research and Regulatory 092,"Research and Regulatory 092, Director of Research in the UCD School of Agriculture and Food Science",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf237,Mr. Bill Callanan,"The speaker emphasizes that water quality is a shared responsibility among all farmers, regardless of their sector.",Neutral,"Department of Agriculture, Food and the Marine",Chief Inspector,"Department of Agriculture, Food and the Marine 004","Department of Agriculture, Food and the Marine 004, Chief Inspector",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf238,Mr. Bill Callanan,"Water quality is a critical issue for all farmers, and poor practices can negatively impact it regardless of compliance with nitrates thresholds.",Neutral,"Department of Agriculture, Food and the Marine",Chief Inspector,"Department of Agriculture, Food and the Marine 004","Department of Agriculture, Food and the Marine 004, Chief Inspector",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf239,Mr. Bill Callanan,"The speaker emphasizes that water quality is a critical issue for all farmers, regardless of their sector, and poor practices can harm it.",Neutral,"Department of Agriculture, Food and the Marine",Chief Inspector,"Department of Agriculture, Food and the Marine 004","Department of Agriculture, Food and the Marine 004, Chief Inspector",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf23a,Professor Frank ’Mara,"Water quality is a critical issue affecting the entire agrifood industry, not just dairy farmers.",Neutral,University College Dublin,Director of Research in the UCD School of Agriculture and Food Science,Research and Regulatory 092,"Research and Regulatory 092, Director of Research in the UCD School of Agriculture and Food Science",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf23b,Professor Frank ’Mara,"Water quality is a critical issue that affects the entire agrifood industry, not just dairy farmers.",Neutral,University College Dublin,Director of Research in the UCD School of Agriculture and Food Science,Research and Regulatory 092,"Research and Regulatory 092, Director of Research in the UCD School of Agriculture and Food Science",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf23c,Professor Frank ’Mara,"The speaker emphasizes that water quality is a critical issue affecting the entire agrifood industry, not just dairy farmers.",Neutral,University College Dublin,Director of Research in the UCD School of Agriculture and Food Science,Research and Regulatory 092,"Research and Regulatory 092, Director of Research in the UCD School of Agriculture and Food Science",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf23d,Dr. Stan Lalor,The speaker emphasizes the importance of maintaining high water quality and improving lower quality waters through collective efforts of farmers.,Support,Grassland AGRO,Group Managing Director,Inputs 015,"Inputs 015, Group Managing Director",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf23e,Dr. Stan Lalor,The speaker emphasizes the importance of maintaining high water quality and improving lower quality waters through collective farmer efforts.,Support,Grassland AGRO,Group Managing Director,Inputs 015,"Inputs 015, Group Managing Director",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf23f,Dr. Stan Lalor,The speaker emphasizes the importance of maintaining high water quality and improving lower status waters through collective farmer efforts.,Support,Grassland AGRO,Group Managing Director,Inputs 015,"Inputs 015, Group Managing Director",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf240,Dr. Stan Lalor,The speaker emphasizes the importance of understanding individual roles in addressing water quality issues.,Support,Grassland AGRO,Group Managing Director,Inputs 015,"Inputs 015, Group Managing Director",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf241,Dr. Stan Lalor,The speaker emphasizes the importance of understanding individual roles in addressing national water quality issues.,Neutral,Grassland AGRO,Group Managing Director,Inputs 015,"Inputs 015, Group Managing Director",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf242,Mr. Bill Callanan,The speaker emphasizes the importance of connecting farmers with local water quality data to enhance understanding and management practices.,Support,"Department of Agriculture, Food and the Marine",Chief Inspector,"Department of Agriculture, Food and the Marine 004","Department of Agriculture, Food and the Marine 004, Chief Inspector",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf243,Mr. Bill Callanan,The speaker emphasizes the need for improvement of water quality and engagement with the Commission regarding national requirements.,Support,"Department of Agriculture, Food and the Marine",Chief Inspector,"Department of Agriculture, Food and the Marine 004","Department of Agriculture, Food and the Marine 004, Chief Inspector",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf244,Mr. Bill Callanan,The speaker emphasizes the need for engagement with the Commission to improve water quality in various areas.,Support,"Department of Agriculture, Food and the Marine",Chief Inspector,"Department of Agriculture, Food and the Marine 004","Department of Agriculture, Food and the Marine 004, Chief Inspector",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf245,Deputy Michael Fitzmaurice,The speaker expresses confusion about the water quality metrics and questions their applicability to pristine rivers.,Neutral,Independent,Deputy (TD),Political Party 005,"Political Party 005, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf246,Mr. Bill Callanan,The speaker acknowledges that nitrates are a pressure in agriculture but does not elaborate on a specific stance.,Neutral,"Department of Agriculture, Food and the Marine",Chief Inspector,"Department of Agriculture, Food and the Marine 004","Department of Agriculture, Food and the Marine 004, Chief Inspector",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf247,Mr. Bill Callanan,The speaker acknowledges that nitrates are a pressure in agriculture but does not elaborate further.,Neutral,"Department of Agriculture, Food and the Marine",Chief Inspector,"Department of Agriculture, Food and the Marine 004","Department of Agriculture, Food and the Marine 004, Chief Inspector",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf248,Mr. Bill Callanan,Nitrate is a significant concern for agriculture.,Neutral,"Department of Agriculture, Food and the Marine",Chief Inspector,"Department of Agriculture, Food and the Marine 004","Department of Agriculture, Food and the Marine 004, Chief Inspector",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf249,Dr. Leanne Roche,"The speaker acknowledges that agriculture contributes significantly to emissions, particularly phosphorus, alongside urban wastewater.",Neutral,University Of Galway,"Postdoctoral Researcher at the Ryan Institute for Environmental, Marine and Energy Research",Research and Regulatory 095,"Research and Regulatory 095, Postdoctoral Researcher at the Ryan Institute for Environmental, Marine and Energy Research",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf24a,Professor Frank ’Mara,The speaker emphasizes the importance of understanding the effects of different farming practices and soil types on water quality.,Neutral,University College Dublin,Director of Research in the UCD School of Agriculture and Food Science,Research and Regulatory 092,"Research and Regulatory 092, Director of Research in the UCD School of Agriculture and Food Science",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf24b,Professor Frank ’Mara,The speaker emphasizes the importance of understanding the effects of various farming practices and soil types on water quality.,Neutral,University College Dublin,Director of Research in the UCD School of Agriculture and Food Science,Research and Regulatory 092,"Research and Regulatory 092, Director of Research in the UCD School of Agriculture and Food Science",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf24c,Professor Frank ’Mara,"The speaker emphasizes that agriculture significantly affects water quality, influenced by soil type, weather, and farming practices.",Neutral,University College Dublin,Director of Research in the UCD School of Agriculture and Food Science,Research and Regulatory 092,"Research and Regulatory 092, Director of Research in the UCD School of Agriculture and Food Science",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf24d,Professor Frank ’Mara,"The speaker emphasizes that agriculture significantly impacts water quality, influenced by soil type, weather, and farming practices.",Neutral,University College Dublin,Director of Research in the UCD School of Agriculture and Food Science,Research and Regulatory 092,"Research and Regulatory 092, Director of Research in the UCD School of Agriculture and Food Science",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf24e,Dr. Pat Dillon,Nitrogen is problematic in free-draining soils as it leaches into waterways.,Neutral,Teagasc The Agriculture and Food Development Authority,Head of the Animal & Grassland Research and Innovation Programme,Semi-state agency 012,"Semi-state agency 012, Head of the Animal & Grassland Research and Innovation Programme",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf24f,Dr. Pat Dillon,Nitrogen is problematic in free-draining soils as it contaminates waterways.,Neutral,Teagasc The Agriculture and Food Development Authority,Head of the Animal & Grassland Research and Innovation Programme,Semi-state agency 012,"Semi-state agency 012, Head of the Animal & Grassland Research and Innovation Programme",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf250,Deputy Michael Fitzmaurice,The speaker questions the fairness of proposed changes to nitrate limits that would impact the beef sector's stocking rates.,Neutral,Independent,Deputy (TD),Political Party 005,"Political Party 005, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf251,Mr. Bill Callanan,The speaker acknowledges the necessity of improving water quality under legislation and emphasizes the collective responsibility to address this issue.,Support,"Department of Agriculture, Food and the Marine",Chief Inspector,"Department of Agriculture, Food and the Marine 004","Department of Agriculture, Food and the Marine 004, Chief Inspector",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf252,Mr. Bill Callanan,The speaker emphasizes the necessity of improving water quality as a shared responsibility under legislation and industry demands.,Support,"Department of Agriculture, Food and the Marine",Chief Inspector,"Department of Agriculture, Food and the Marine 004","Department of Agriculture, Food and the Marine 004, Chief Inspector",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf253,Senator Paul Daly,The speaker emphasizes the need for realistic targets and better planning to improve water quality.,Support,Fianna Fáil,Senator,Political Party 002,"Political Party 002, Senator",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf254,Senator Paul Daly,The speaker emphasizes the need for realistic targets and better planning to improve water quality.,Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf255,Senator Paul Daly,The speaker emphasizes the need for realistic targets and better planning to improve water quality.,Support,Fianna Fáil,Senator,Political Party 002,"Political Party 002, Senator",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf256,Senator Paul Daly,The speaker emphasizes the need for realistic targets and better planning to improve water quality.,Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf257,Senator Paul Daly,The speaker emphasizes the need for realistic and achievable targets for water quality improvement.,Support,Fianna Fáil,Senator,Political Party 002,"Political Party 002, Senator",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf258,Senator Paul Daly,The speaker emphasizes the need for realistic and achievable targets for water quality improvement.,Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf259,Senator Paul Daly,The speaker emphasizes the need for realistic and achievable targets for water quality improvement.,Support,Fianna Fáil,Senator,Political Party 002,"Political Party 002, Senator",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf25a,Senator Paul Daly,The speaker emphasizes the need for realistic and achievable targets for water quality improvement.,Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf25b,Senator Paul Daly,The speaker emphasizes the need for realistic and achievable targets to improve water quality.,Support,Fianna Fáil,Senator,Political Party 002,"Political Party 002, Senator",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf25c,Senator Paul Daly,The speaker emphasizes the need for realistic and achievable targets to improve water quality.,Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf25d,Senator Paul Daly,The speaker emphasizes the need for realistic and achievable targets to improve water quality.,Support,Fianna Fáil,Senator,Political Party 002,"Political Party 002, Senator",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf25e,Senator Paul Daly,The speaker emphasizes the need for realistic and achievable targets to improve water quality.,Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf25f,Dr. Pat Dillon,Slurry application at the wrong time poses a bigger risk for nitrate loss to water than urine patches.,Neutral,Teagasc The Agriculture and Food Development Authority,Head of the Animal & Grassland Research and Innovation Programme,Semi-state agency 012,"Semi-state agency 012, Head of the Animal & Grassland Research and Innovation Programme",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf260,Professor Frank ’Mara,"The speaker acknowledges that urine patches contribute to nitrogen surplus and loss, emphasizing the importance of management practices to mitigate this issue.",Neutral,University College Dublin,Director of Research in the UCD School of Agriculture and Food Science,Research and Regulatory 092,"Research and Regulatory 092, Director of Research in the UCD School of Agriculture and Food Science",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf261,Dr. Leanne Roche,The effectiveness of measures to reduce nitrate losses is currently estimated but not yet validated.,Neutral,University Of Galway,"Postdoctoral Researcher at the Ryan Institute for Environmental, Marine and Energy Research",Research and Regulatory 095,"Research and Regulatory 095, Postdoctoral Researcher at the Ryan Institute for Environmental, Marine and Energy Research",2025-06-11T21:50:30.429Z
